chr	start	end	seq	strand	read_count	mapq	read_count_1	mapq_1	read_count_2	mapq_2	experiment	replicate	genotype	launch_pad_location	insert	sample_type	sorted_gate	pool_nr	sample_name	ctrl_lib_nr	name	genotype_for_title
chr3	34644754	34644755	TA	+	2	42	1	42	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_430	
chr3	34644774	34644775	TA	+	4	42	2	42	2	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_431	
chr3	34644833	34644834	TA	+	10	42	4	42	6	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_432	
chr3	34644845	34644846	TA	+	6	42	3	42	3	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_433	
chr3	34645014	34645015	TA	+	2	42	2	42	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_434	
chr3	34645335	34645336	TA	+	13	42	3	42	10	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_435	
chr3	34645385	34645386	TA	+	5	42	2	42	3	40	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_436	
chr3	34645436	34645437	TA	+	1	42	1	42	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_437	
chr3	34645508	34645509	TA	+	3	42	1	42	2	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_438	
chr3	34645750	34645751	TA	+	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_439	
chr1	67954083	67954084	TA	+	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_44	
chr3	34645998	34645999	TA	+	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_440	
chr3	34646045	34646046	TA	+	2	42	2	42	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_441	
chr3	34646155	34646156	TA	+	1	42	1	42	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_442	
chr3	34646527	34646528	TA	-	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_443	
chr3	34646575	34646576	TA	+	7	42	3	42	4	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_444	
chr3	34646898	34646899	TA	-	2	42	0	-	2	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_445	
chr3	34646948	34646949	TA	+	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_446	
chr3	34646956	34646957	TA	-	1	42	1	42	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_447	
chr3	34648649	34648650	TA	-	1	42	1	42	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_448	
chr3	34655744	34655745	TA	+	2	42	0	-	2	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_449	
chr1	71194211	71194212	TA	+	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_45	
chr3	34657528	34657529	TA	+	2	42	1	42	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_450	
chr3	34659072	34659073	TA	+	2	41	2	41	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_451	
chr3	34666061	34666062	TA	+	2	42	2	42	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_452	
chr3	34667880	34667881	TA	-	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_453	
chr3	34672045	34672046	TA	+	3	40	3	40	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_454	
chr3	34679315	34679316	TA	-	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_455	
chr3	34679792	34679793	TA	+	4	42	2	42	2	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_456	
chr3	34686010	34686011	TA	+	1	42	1	42	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_457	
chr3	34686252	34686253	TA	-	6	42	3	42	3	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_458	
chr3	34694464	34694465	TA	+	1	40	1	40	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_459	
chr1	72681808	72681809	TA	-	1	23	1	23	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_46	
chr3	34700635	34700636	TA	+	3	42	2	32.5	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_460	
chr3	34707550	34707551	TA	-	8	25	2	33	6	24.5	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_461	
chr3	34708314	34708315	TA	+	3	42	1	42	2	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_462	
chr3	34721288	34721289	TA	+	5	42	3	42	2	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_463	
chr3	34724215	34724216	TA	+	2	42	1	42	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_464	
chr3	34728139	34728140	TA	-	3	42	2	42	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_465	
chr3	34728936	34728937	TA	-	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_466	
chr3	34733255	34733256	TA	+	4	42	2	42	2	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_467	
chr3	34733762	34733763	TA	+	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_468	
chr3	34736920	34736921	TA	+	2	42	0	-	2	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_469	
chr1	73957604	73957605	TA	+	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_47	
chr3	34736952	34736953	TA	+	3	42	3	42	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_470	
chr3	34737037	34737038	TA	+	2	42	1	42	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_471	
chr3	34737575	34737576	TA	-	2	42	0	-	2	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_472	
chr3	34737602	34737603	TA	-	11	42	0	-	11	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_473	
chr3	34737847	34737848	TA	-	1	24	0	-	1	24	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_474	
chr3	34740410	34740411	TA	*	3	42	1	42	2	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_475	
chr3	34740596	34740597	TA	+	1	40	0	-	1	40	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_476	
chr3	34741714	34741715	TA	+	2	42	0	-	2	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_477	
chr3	34741864	34741865	TA	+	1	40	1	40	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_478	
chr3	34742869	34742870	TA	+	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_479	
chr1	74072092	74072093	TA	-	3	40	1	40	2	33	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_48	
chr3	34743225	34743226	TA	-	1	21	1	21	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_480	
chr3	34744149	34744150	TA	-	5	42	4	42	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_481	
chr3	34744209	34744210	TA	-	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_482	
chr3	34748633	34748634	TA	-	1	42	1	42	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_483	
chr3	34749148	34749149	TA	+	1	42	1	42	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_484	
chr3	34751697	34751698	TA	-	2	42	2	42	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_485	
chr3	34752213	34752214	TA	-	3	42	3	42	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_486	
chr3	34752745	34752746	TA	-	4	42	1	42	3	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_487	
chr3	34755013	34755014	TA	+	2	42	0	-	2	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_488	
chr3	34755357	34755358	TA	-	1	42	1	42	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_489	
chr1	74190485	74190486	TA	-	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_49	
chr3	34768798	34768799	TA	-	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_490	
chr3	34771455	34771456	TA	+	2	41	2	41	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_491	
chr3	34771762	34771763	TA	-	5	42	3	42	2	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_492	
chr3	34772123	34772124	TA	-	1	23	1	23	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_493	
chr3	34772179	34772180	TA	-	3	42	1	42	2	41	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_494	
chr3	34773163	34773164	TA	-	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_495	
chr3	34791266	34791267	TA	+	2	42	0	-	2	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_496	
chr3	34794661	34794662	TA	+	2	42	1	42	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_497	
chr3	34796126	34796127	TA	-	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_498	
chr3	34802153	34802154	TA	-	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_499	
chr1	8921734	8921735	TA	-	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_5	
chr1	74923246	74923247	TA	-	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_50	
chr3	34818363	34818364	TA	-	3	42	3	42	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_500	
chr3	34825660	34825661	TA	-	2	42	0	-	2	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_501	
chr3	34836999	34837000	TA	+	2	42	0	-	2	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_502	
chr3	34873444	34873445	TA	-	1	42	1	42	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_503	
chr3	34881636	34881637	TA	-	5	42	1	42	4	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_504	
chr3	34881640	34881641	TA	-	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_505	
chr3	34894003	34894004	TA	+	2	42	2	42	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_506	
chr3	34902366	34902367	TA	-	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_507	
chr3	34912255	34912256	TA	-	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_508	
chr3	34916195	34916196	TA	-	2	41	1	40	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_509	
chr1	77058651	77058652	TA	+	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_51	
chr3	35000633	35000634	TA	+	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_510	
chr3	35028823	35028824	TA	+	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_511	
chr3	35082327	35082328	TA	-	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_512	
chr3	35107631	35107632	TA	+	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_513	
chr3	35108324	35108325	TA	+	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_514	
chr3	35119454	35119455	TA	+	1	23	0	-	1	23	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_515	
chr3	35119458	35119459	TA	+	3	42	0	-	3	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_516	
chr3	35121575	35121576	TA	-	1	42	1	42	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_517	
chr3	35141571	35141572	TA	+	2	42	1	42	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_518	
chr3	35155345	35155346	TA	+	2	42	0	-	2	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_519	
chr1	78790280	78790281	TA	-	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_52	
chr3	35157677	35157678	TA	-	6	42	3	42	3	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_520	
chr3	35178232	35178233	TA	-	1	42	1	42	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_521	
chr3	35187512	35187513	TA	+	1	42	1	42	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_522	
chr3	35236149	35236150	TA	-	3	42	1	42	2	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_523	
chr3	35239701	35239702	TA	+	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_524	
chr3	35249690	35249691	TA	-	2	42	1	42	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_525	
chr3	35251878	35251879	TA	+	6	42	2	42	4	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_526	
chr3	35253930	35253931	TA	+	2	42	2	42	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_527	
chr3	35347422	35347423	TA	+	3	27	3	27	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_528	
chr3	35358194	35358195	TA	-	1	42	1	42	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_529	
chr1	79971652	79971653	TA	-	1	25	0	-	1	25	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_53	
chr3	35366247	35366248	TA	+	2	42	0	-	2	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_530	
chr3	35375810	35375811	TA	-	1	39	0	-	1	39	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_531	
chr3	35387773	35387774	TA	-	4	42	1	42	3	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_532	
chr3	35436770	35436771	TA	+	5	42	2	41	3	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_533	
chr3	35449815	35449816	TA	-	1	42	1	42	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_534	
chr3	35464538	35464539	TA	+	1	42	1	42	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_535	
chr3	35473955	35473956	TA	-	1	42	1	42	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_536	
chr3	35486307	35486308	TA	+	2	42	1	42	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_537	
chr3	35488246	35488247	TA	+	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_538	
chr3	35503319	35503320	TA	-	4	42	2	42	2	33	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_539	
chr1	80324309	80324310	TA	-	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_54	
chr3	35503557	35503558	TA	+	13	24	0	-	13	24	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_540	
chr3	35525210	35525211	TA	+	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_541	
chr3	35526324	35526325	TA	-	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_542	
chr3	35536617	35536618	TA	-	4	42	2	42	2	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_543	
chr3	35655334	35655335	TA	+	1	23	1	23	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_544	
chr3	35675050	35675051	TA	+	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_545	
chr3	35753402	35753403	TA	-	1	42	1	42	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_546	
chr3	35788229	35788230	TA	+	5	42	2	42	3	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_547	
chr3	35809273	35809274	TA	-	1	42	1	42	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_548	
chr3	35834359	35834360	TA	+	2	42	0	-	2	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_549	
chr1	83681833	83681834	TA	-	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_55	
chr3	36258508	36258509	TA	-	1	30	1	30	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_550	
chr3	36406201	36406202	TA	+	1	42	0	-	1	42	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_551	
chr3	36591423	36591424	TA	+	1	40	1	40	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_552	
chr3	37301383	37301384	TA	-	1	40	0	-	1	40	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_553	
chr3	37301387	37301388	GA	-	1	23	0	-	1	23	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_554	
chr3	37306225	37306226	TA	-	1	42	1	42	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_555	
chr3	38223946	38223947	TA	-	4	42	3	42	1	40	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_556	
chr3	38774059	38774060	TA	-	1	24	1	24	0	-	E2712	rep4	WT	-116 kb	Sox2P	sorted pool	P4	NA	Sox2P-reporter -116 kb, population P4 50Kpool rep4		insert_557	
