chr	start	end	seq	strand	read_count	mapq	read_count_1	mapq_1	read_count_2	mapq_2	sample	experiment	launch_pad_location	genotype	insert	cell_line	replicate	sorted_gate	sample_type	pool_nr	CBS_motif_orientation
chr3	34652399	34652400	TA	+	6	42	6	42	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr13	7154485	7154486	TA	+	1	30	1	30	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr13	22627864	22627865	TA	+	1	17	0	-	1	17	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr13	61432283	61432284	TA	-	1	18	0	-	1	18	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr14	48445139	48445140	TG	+	1	42	0	-	1	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr14	72255949	72255950	TA	+	1	30	1	30	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr14	99967709	99967710	TA	-	1	42	0	-	1	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr14	120643700	120643701	TA	-	1	15	0	-	1	15	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr14	121192401	121192402	TA	-	1	30	1	30	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr15	12869765	12869766	TA	-	1	42	0	-	1	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr15	29178827	29178828	TA	+	1	15	0	-	1	15	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34652654	34652655	TA	+	11	42	3	42	8	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr15	89694292	89694293	TA	+	1	15	0	-	1	15	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr16	21900259	21900260	TA	-	1	24	0	-	1	24	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr16	56209124	56209125	TA	+	1	30	1	30	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr16	97681840	97681841	TA	+	1	30	1	30	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr17	19364734	19364735	TA	+	1	12	1	12	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr17	23936760	23936761	TA	+	1	40	0	-	1	40	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr17	74729151	74729152	TA	+	1	30	1	30	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr17	76122454	76122455	TA	+	1	11	0	-	1	11	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr17	93833599	93833600	TA	-	1	42	0	-	1	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr18	70880572	70880573	TA	-	1	30	1	30	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34661433	34661434	TA	+	3	42	1	42	2	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr18	71291747	71291748	TA	-	1	30	1	30	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr19	36156972	36156973	TA	+	1	30	1	30	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chrX	45830628	45830629	TA	+	1	30	1	30	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chrX	81800641	81800642	TA	+	1	30	1	30	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chrX	96223173	96223174	TA	+	1	42	1	42	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chrX	146546304	146546305	TA	-	1	11	0	-	1	11	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34670244	34670245	TA	+	2	41	2	41	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34670377	34670378	TA	+	10	42	1	42	9	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34686051	34686052	TA	-	57	42	0	-	57	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34687512	34687513	TA	+	1	42	1	42	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34689252	34689253	TA	+	8	42	8	42	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34690060	34690061	TA	+	4	42	1	42	3	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34691690	34691691	TA	+	1	42	1	42	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr1	135792061	135792062	TA	-	1	30	1	30	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34694464	34694465	TA	+	3	40	3	40	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34694483	34694484	TA	+	15	42	9	42	6	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34694519	34694520	TA	+	1	42	1	42	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34695511	34695512	TA	+	7	42	5	42	2	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34695582	34695583	TA	+	4	42	3	42	1	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34697242	34697243	TA	+	4	42	2	42	2	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34697603	34697604	TA	+	36	42	9	42	27	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34702800	34702801	TA	+	8	42	4	42	4	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34703015	34703016	TA	+	1	42	0	-	1	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34703019	34703020	TA	+	8	42	2	42	6	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr1	165057532	165057533	TA	+	1	42	0	-	1	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34708517	34708518	TA	+	12	42	5	42	7	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34708778	34708779	TA	+	5	42	2	41	3	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34708807	34708808	TA	+	9	42	3	42	6	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34714786	34714787	TA	+	1	42	1	42	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34722910	34722911	TA	+	3	42	0	-	3	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34724885	34724886	TA	+	1	42	0	-	1	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34726026	34726027	TA	+	40	41	0	-	40	41	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34726957	34726958	TA	+	2	42	2	42	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34729875	34729876	TA	+	35	30	11	36	24	25.5	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34730074	34730075	TA	+	1	27	0	-	1	27	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr1	176891244	176891245	TA	+	1	11	0	-	1	11	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34730078	34730079	TA	+	7	22	2	22	5	22	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34733729	34733730	TA	-	21	42	0	-	21	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34733733	34733734	TA	-	1	42	0	-	1	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34736726	34736727	TA	+	29	42	17	42	12	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34736941	34736942	TA	+	23	42	23	42	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34736967	34736968	TA	+	44	42	15	42	29	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34736975	34736976	TA	+	92	42	26	42	66	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34737520	34737521	TA	+	15	42	10	42	5	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34737571	34737572	TA	+	2	42	0	-	2	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34737575	34737576	TA	+	11	42	2	26.5	9	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr1	190794164	190794165	TA	-	1	42	0	-	1	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34737602	34737603	TA	+	19	42	11	42	8	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34737651	34737652	TA	+	52	42	0	-	52	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34737687	34737688	TA	+	8	42	0	-	8	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34737698	34737699	TA	+	12	42	2	42	10	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34738367	34738368	TA	+	5	40	1	42	4	40	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34738401	34738402	TA	-	47	42	0	-	47	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34739614	34739615	TA	+	17	42	1	42	16	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34739641	34739642	TA	+	9	42	4	42	5	40	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34740590	34740591	TA	+	1	40	0	-	1	40	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34740593	34740594	TA	+	4	42	1	42	3	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr2	126225665	126225666	TA	+	1	24	0	-	1	24	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34741006	34741007	TG	+	1	42	0	-	1	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34741011	34741012	TA	+	11	42	3	22	8	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34741127	34741128	TA	+	26	42	8	40	18	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34741864	34741865	TA	+	20	42	1	42	19	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34741872	34741873	TA	+	4	42	1	42	3	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34741880	34741881	TA	+	23	42	0	-	23	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34742494	34742495	TA	+	28	42	14	42	14	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34742499	34742500	CA	+	1	42	1	42	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34743091	34743092	TA	+	1	24	0	-	1	24	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34743101	34743102	TA	+	4	41	0	-	4	41	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr2	138986160	138986161	TA	-	1	42	0	-	1	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34743113	34743114	TA	+	1	23	0	-	1	23	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34743143	34743144	TA	+	1	24	0	-	1	24	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34743149	34743150	TA	+	20	22	18	22	2	20.5	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34743225	34743226	TA	+	18	33	0	-	18	33	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34743463	34743464	TA	+	1	42	0	-	1	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34743467	34743468	TA	+	48	42	12	42	36	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34743861	34743862	TA	+	1	42	1	42	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34744468	34744469	TA	+	7	42	4	41	3	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34744756	34744757	TA	+	17	42	5	42	12	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34746208	34746209	TA	+	7	42	0	-	7	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr2	139076738	139076739	TA	+	1	22	0	-	1	22	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34746212	34746213	TA	-	84	42	0	-	84	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34746624	34746625	TA	+	10	42	5	42	5	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34746656	34746657	TA	+	31	42	12	42	19	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34747940	34747941	TA	-	4	42	1	40	3	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	RV
chr3	34748686	34748687	TC	+	1	42	0	-	1	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34748691	34748692	TA	+	16	42	4	42	12	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34748762	34748763	TA	+	4	42	3	42	1	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34750528	34750529	TA	+	1	42	0	-	1	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34750918	34750919	TA	+	2	42	2	42	0	-	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34750941	34750942	TA	+	35	42	12	42	23	42	23_MK03_P1_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P1	sorted pool	1	FW
chr3	34638975	34638976	TA	-	12	42	0	-	12	42	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	RV
chr3	34709347	34709348	TA	+	2	42	2	42	0	-	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	FW
chr3	34726026	34726027	TA	+	19	37	0	-	19	37	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	FW
chr3	34736975	34736976	TA	+	26	42	0	-	26	42	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	FW
chr3	34737651	34737652	TA	+	43	42	0	-	43	42	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	FW
chr3	34738401	34738402	TA	-	28	42	0	-	28	42	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	RV
chr3	34741864	34741865	TA	+	16	42	0	-	16	42	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	FW
chr3	34741880	34741881	TA	+	19	42	0	-	19	42	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	FW
chr3	34744756	34744757	TA	+	4	42	1	42	3	42	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	FW
chr3	34751464	34751465	TA	+	14	42	0	-	14	42	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	FW
chr3	34754615	34754616	TA	+	15	42	0	-	15	42	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	FW
chr3	34643961	34643962	TA	+	460	42	112	42	348	42	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	FW
chr3	34754834	34754835	TA	+	15	42	0	-	15	42	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	FW
chr3	34755020	34755021	TA	+	25	42	0	-	25	42	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	FW
chr3	34759116	34759117	TA	+	19	42	0	-	19	42	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	FW
chr3	34759573	34759574	TA	+	7	42	2	42	5	42	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	FW
chr3	34765210	34765211	TA	-	3	42	2	42	1	42	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	RV
chr3	34771091	34771092	TA	-	2	42	2	42	0	-	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	RV
chr3	35456746	35456747	TA	-	1	42	0	-	1	42	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	RV
chr3	127874667	127874668	TA	+	1	24	0	-	1	24	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	FW
chr3	132288112	132288113	TA	+	1	11	0	-	1	11	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	FW
chr3	157411370	157411371	TA	-	1	11	0	-	1	11	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	RV
chr3	34648218	34648219	TA	+	1	42	0	-	1	42	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	FW
chr6	7255792	7255793	TC	+	1	23	0	-	1	23	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	FW
chr7	118691797	118691798	GA	-	1	42	0	-	1	42	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	RV
chr8	92156704	92156705	TA	+	1	31	0	-	1	31	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	FW
chr9	109626921	109626922	TA	-	1	11	0	-	1	11	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	RV
chr9	110018911	110018912	TA	+	1	40	0	-	1	40	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	FW
chr10	28513234	28513235	TA	-	1	24	0	-	1	24	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	RV
chr17	18357867	18357868	TA	-	1	11	0	-	1	11	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	RV
chr18	76758664	76758665	TA	-	1	42	0	-	1	42	23_MK03_P2_1	E2401	-116 kb	WT	CBS1x_Fw_Sox2P	23_MK03_C1	rep2	P2	sorted pool	1	RV
